Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Зетта,Луховицы,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Можайск,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Ликино-Дулёво,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Красноармейск,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Лосино-Петровский,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Озёры,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Старая Купавна,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Зарайск,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Электрогорск,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Бронницы,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Звенигород,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Хотьково,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Черноголовка,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Электроугли,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Пущино,нет,1-10,72183,3534,16429,2038,15666,Бизнес
Зетта,Москва,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Балашиха,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Подольск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Химки,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Мытищи,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Королёв,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Люберцы,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Красногорск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Электросталь,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Коломна,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Домодедово,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Одинцово,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Серпухов,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Щёлково,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Раменское,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Орехово-Зуево,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Долгопрудный,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Реутов,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Пушкино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Жуковский,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Ногинск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Сергиев Посад,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Воскресенск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Лобня,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Ивантеевка,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Клин,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Видное,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Дубна,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Егорьевск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Чехов,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Дмитров,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Ступино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Наро-Фоминск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Павловский,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Посад,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Фрязино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Лыткарино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Дзержинский,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Солнечногорск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Котельники,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Кашира,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Краснознаменск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Протвино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Истра,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Шатура,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Апрелевка,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Дедовск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Луховицы,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Можайск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Ликино-Дулёво,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Красноармейск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Лосино-Петровский,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Озёры,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Старая Купавна,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Зарайск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Электрогорск,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Бронницы,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Звенигород,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Хотьково,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Черноголовка,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Электроугли,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Пущино,нет,11-50,16890,2581,7600,1642,6376,Эконом
Зетта,Москва,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Балашиха,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Подольск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Химки,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Мытищи,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Королёв,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Люберцы,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Красногорск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Электросталь,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Коломна,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Домодедово,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Одинцово,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Серпухов,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Щёлково,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Раменское,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Орехово-Зуево,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Долгопрудный,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Реутов,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Пушкино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Жуковский,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Ногинск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Сергиев Посад,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Воскресенск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Лобня,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Ивантеевка,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Клин,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Видное,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Дубна,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Егорьевск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Чехов,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Дмитров,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Ступино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Наро-Фоминск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Павловский,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Посад,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Фрязино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Лыткарино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Дзержинский,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Солнечногорск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Котельники,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Кашира,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Краснознаменск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Протвино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Истра,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Шатура,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Апрелевка,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Дедовск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Луховицы,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Можайск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Ликино-Дулёво,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Красноармейск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Лосино-Петровский,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Озёры,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Старая Купавна,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Зарайск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Электрогорск,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Бронницы,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Звенигород,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Хотьково,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Черноголовка,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Электроугли,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Пущино,нет,11-50,43446,2581,10851,1642,6376,Стандарт
Зетта,Москва,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Балашиха,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Подольск,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Химки,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Мытищи,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Королёв,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Люберцы,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Красногорск,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Электросталь,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Коломна,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Домодедово,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Одинцово,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Серпухов,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Щёлково,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Раменское,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Орехово-Зуево,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Долгопрудный,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Реутов,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Пушкино,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Жуковский,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Ногинск,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Сергиев Посад,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Воскресенск,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Лобня,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Ивантеевка,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Клин,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Видное,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Дубна,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Егорьевск,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Чехов,нет,11-50,52934,2581,12048,1642,8695,Бизнес
Зетта,Дмитров,нет,11-50,52934,2581,12048,1642,8695,Бизнес
