Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Зетта,Гатчина,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Кингисепп,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Выборг,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Светогорск,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Пушкин,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Мурино,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Новое Девяткино,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Кудрово,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,д.Заневка,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Колпино,нет,51-300,"21995,36","11701,42","2573,73","7497,3","3548,54",Базовый
Зетта,Санкт-Петербург,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Тосно,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Гатчина,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Кингисепп,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Выборг,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Светогорск,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Пушкин,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Мурино,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Новое Девяткино,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Кудрово,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,д.Заневка,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Колпино,нет,51-300,"26482,66","16731,17","2573,73","11245,88","3548,54",Комфорт
Зетта,Санкт-Петербург,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Тосно,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Гатчина,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Кингисепп,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Выборг,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Светогорск,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Пушкин,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Мурино,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Новое Девяткино,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Кудрово,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,д.Заневка,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Колпино,нет,51-300,"33503,05","21399,67","2573,73","20552,7","3548,54",Премиум
Зетта,Москва,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Балашиха,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Подольск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Химки,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Мытищи,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Королёв,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Люберцы,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Красногорск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Электросталь,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Коломна,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Домодедово,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Одинцово,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Серпухов,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Щёлково,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Раменское,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Орехово-Зуево,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Долгопрудный,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Реутов,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Пушкино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Жуковский,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Ногинск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Сергиев Посад,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Воскресенск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Лобня,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Ивантеевка,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Клин,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Видное,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Дубна,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Егорьевск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Чехов,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Дмитров,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Ступино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Наро-Фоминск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Павловский,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Посад,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Фрязино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Лыткарино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Дзержинский,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Солнечногорск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Котельники,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Кашира,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Краснознаменск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Протвино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Истра,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Шатура,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Апрелевка,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Дедовск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Луховицы,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Можайск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Ликино-Дулёво,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Красноармейск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Лосино-Петровский,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Озёры,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Старая Купавна,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Зарайск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Электрогорск,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Бронницы,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Звенигород,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Хотьково,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Черноголовка,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Электроугли,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Пущино,нет,1-10,"23032,36","10363,78","2038,21","11487,42","3533,87",Базовый
Зетта,Москва,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Балашиха,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Подольск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Химки,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Мытищи,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Королёв,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Люберцы,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Красногорск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Электросталь,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Коломна,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Домодедово,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Одинцово,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Серпухов,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Щёлково,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Раменское,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Орехово-Зуево,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Долгопрудный,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Реутов,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Пушкино,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Жуковский,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Ногинск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Сергиев Посад,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Воскресенск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Лобня,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Ивантеевка,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Клин,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Видное,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Дубна,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Егорьевск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Чехов,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Дмитров,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Ступино,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Наро-Фоминск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Павловский,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Посад,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Фрязино,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Лыткарино,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Дзержинский,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Солнечногорск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Котельники,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Кашира,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Краснознаменск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Протвино,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Истра,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Шатура,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Апрелевка,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Дедовск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Луховицы,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Можайск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Ликино-Дулёво,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Красноармейск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Лосино-Петровский,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Озёры,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Старая Купавна,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Зарайск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
Зетта,Электрогорск,нет,1-10,"59237,69","14809,53","2038,21","11487,42","3533,87",Комфорт
